shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
60035,43.455387,-80.494139,230005
60035,43.454934,-80.493861,230006
60035,43.454820,-80.493764,230007
60035,43.454597,-80.494444,230008
60035,43.454597,-80.494444,240001
60035,43.454154,-80.495790,240002
60035,43.453594,-80.497494,240003
60035,43.453530,-80.497641,240004
60035,43.453437,-80.497779,240005
60035,43.453327,-80.497894,240006
60035,43.453148,-80.497994,240007
60035,43.453148,-80.497994,250001
60035,43.452866,-80.498154,250002
60035,43.452353,-80.498410,250003
60035,43.451984,-80.498617,250004
60035,43.451898,-80.498704,250005
60035,43.451324,-80.496932,250006
60035,43.450829,-80.495411,250007
60035,43.450829,-80.495411,260001
60035,43.450728,-80.495099,260002
60035,43.450612,-80.494765,260003
60035,43.450073,-80.493071,260004
60035,43.449457,-80.491114,260005
60035,43.449306,-80.490760,260006
60035,43.448927,-80.490018,260007
60035,43.448743,-80.489527,260008
60035,43.448366,-80.488346,260009
60035,43.447714,-80.489048,260010
60035,43.447295,-80.489456,260011
60035,43.447039,-80.489715,260012
60035,43.446864,-80.489904,260013
60035,43.446864,-80.489904,270001
60035,43.446756,-80.490022,270002
60035,43.446293,-80.490501,270003
60035,43.445800,-80.491017,270004
60035,43.445631,-80.491209,270005
60035,43.445371,-80.491522,270006
60035,43.444932,-80.490778,270007
60035,43.444732,-80.490423,270008
60035,43.444136,-80.489397,270009
60035,43.444136,-80.489397,280001
60035,43.444086,-80.489311,280002
60035,43.443853,-80.488913,280003
60035,43.442956,-80.487361,280004
60035,43.442332,-80.486285,280005
60035,43.442332,-80.486285,290001
60035,43.442236,-80.486120,290002
60035,43.441449,-80.484752,290003
60035,43.441405,-80.484674,290004
60035,43.441405,-80.484674,300001
60035,43.441173,-80.484251,300002
60035,43.440581,-80.483273,300003
60035,43.440046,-80.482367,300004
60035,43.439888,-80.482088,300005
60035,43.439888,-80.482088,310001
60035,43.439738,-80.481825,310002
60035,43.439053,-80.480655,310003
60035,43.438806,-80.480234,310004
60035,43.438806,-80.480234,320001
60035,43.437990,-80.478843,320002
60035,43.437504,-80.478035,320003
60035,43.437504,-80.478035,330001
60035,43.437430,-80.477911,330002
60035,43.436893,-80.477009,330003
60035,43.435834,-80.475275,330004
60035,43.435834,-80.475275,340001
60035,43.435773,-80.475176,340002
60035,43.435660,-80.475034,340003
60035,43.435544,-80.474934,340004
60035,43.435388,-80.474843,340005
60035,43.435130,-80.474769,340006
60035,43.434690,-80.474679,340007
60035,43.434428,-80.474574,340008
60035,43.434217,-80.474457,340009
60035,43.434053,-80.474306,340010
60035,43.433981,-80.474243,340011
60035,43.433738,-80.473898,340012
60035,43.433615,-80.473626,340013
60035,43.433401,-80.473044,340014
60035,43.433138,-80.472374,340015
60035,43.433138,-80.472374,350001
60035,43.433102,-80.472283,350002
60035,43.433014,-80.472116,350003
60035,43.432934,-80.471986,350004
60035,43.432642,-80.471665,350005
60035,43.431630,-80.470975,350006
60035,43.431510,-80.470876,350007
60035,43.430982,-80.470452,350008
60035,43.430358,-80.469893,350009
60035,43.430240,-80.469778,350010
60035,43.429484,-80.468973,350011
60035,43.429143,-80.468577,350012
60035,43.428877,-80.468244,350013
60035,43.428877,-80.468244,360001
60035,43.428297,-80.467520,360002
60035,43.427865,-80.467039,360003
60035,43.427532,-80.466696,360004
60035,43.427251,-80.466471,360005
60035,43.426958,-80.466299,360006
60035,43.426723,-80.466206,360007
60035,43.426723,-80.466206,370001
60035,43.426551,-80.466138,370002
60035,43.425769,-80.465847,370003
60035,43.425494,-80.465707,370004
60035,43.425124,-80.465420,370005
60035,43.424955,-80.465242,370006
60035,43.423658,-80.463683,370007
60035,43.423563,-80.463570,370008
60035,43.423551,-80.463554,370009
60035,43.423397,-80.463369,370010
60035,43.423397,-80.463369,380001
60035,43.422687,-80.462517,380002
60035,43.422383,-80.462155,380003
60035,43.422205,-80.461922,380004
60035,43.421942,-80.461487,380005
60035,43.421736,-80.460997,380006
60035,43.421603,-80.460455,380007
60035,43.421369,-80.459343,380008
60035,43.421521,-80.459270,380009
60035,43.421692,-80.459250,380010
60035,43.421905,-80.459298,380011
60035,43.422774,-80.459565,380012
60035,43.423989,-80.459881,380013
60035,43.424242,-80.459857,380014
60035,43.424480,-80.459729,380015
60035,43.423808,-80.458990,380016
60035,43.423808,-80.458990,390001
60035,43.423509,-80.458661,390002
60035,43.421716,-80.456719,390003
60035,43.421716,-80.456719,400001
60035,43.421600,-80.456593,400002
60035,43.421468,-80.456435,400003
60035,43.420782,-80.455707,400004
60035,43.420640,-80.455439,400005
60035,43.420610,-80.455311,400006
60035,43.420614,-80.454975,400007
60035,43.420633,-80.454896,400008
60035,43.420633,-80.454896,410001
60035,43.421176,-80.452613,410002
60035,43.421331,-80.451919,410003
60035,43.421333,-80.451896,410004
60035,43.421333,-80.451896,420001
60035,43.421352,-80.451763,420002
60035,43.421453,-80.450833,420003
60035,43.421525,-80.450549,420004
60035,43.421602,-80.450381,420005
60035,43.422145,-80.449360,420006
60035,43.422145,-80.449360,430001
60035,43.422312,-80.449047,430002
60035,43.422761,-80.448188,430003
60035,43.423066,-80.447645,430004
60035,43.423345,-80.447348,430005
60035,43.423771,-80.447102,430006
60035,43.423591,-80.446763,430007
60035,43.423591,-80.446763,440001
60035,43.423229,-80.446079,440002
60035,43.423064,-80.445768,440003
60035,43.422890,-80.445372,440004
60035,43.422781,-80.445068,440005
60035,43.422781,-80.445068,450001
60035,43.422741,-80.444957,450002
60035,43.422617,-80.444526,450003
60035,43.422519,-80.444083,450004
60035,43.422365,-80.443651,450005
60035,43.423141,-80.442707,450006
60035,43.423759,-80.441973,450007
60035,43.423512,-80.441557,450008
60035,43.422915,-80.440812,450009
60035,43.422766,-80.440735,450010
60035,43.422703,-80.440724,450011
60035,43.422647,-80.440718,450012
60035,43.422578,-80.440711,450013
60035,43.422490,-80.440687,450014
60035,43.422423,-80.440659,450015
60035,43.422226,-80.441816,450016
60035,43.421472,-80.441581,450017
60036,43.453148,-80.497994,10001
60036,43.452866,-80.498154,10002
60036,43.452353,-80.498410,10003
60036,43.451984,-80.498617,10004
60036,43.451898,-80.498704,10005
60036,43.451324,-80.496932,10006
60036,43.450829,-80.495411,10007
60036,43.450829,-80.495411,20001
60036,43.450728,-80.495099,20002
60036,43.450612,-80.494765,20003
60036,43.450073,-80.493071,20004
60036,43.449457,-80.491114,20005
60036,43.449306,-80.490760,20006
60036,43.448927,-80.490018,20007
60036,43.448743,-80.489527,20008
60036,43.448366,-80.488346,20009
60036,43.447714,-80.489048,20010
60036,43.447295,-80.489456,20011
60036,43.447039,-80.489715,20012
60036,43.446864,-80.489904,20013
60036,43.446864,-80.489904,30001
60036,43.446756,-80.490022,30002
60036,43.446293,-80.490501,30003
60036,43.445800,-80.491017,30004
60036,43.445631,-80.491209,30005
60036,43.445371,-80.491522,30006
60036,43.444932,-80.490778,30007
60036,43.444732,-80.490423,30008
60036,43.444136,-80.489397,30009
60036,43.444136,-80.489397,40001
60036,43.444086,-80.489311,40002
60036,43.443853,-80.488913,40003
60036,43.442956,-80.487361,40004
60036,43.442332,-80.486285,40005
60036,43.442332,-80.486285,50001
60036,43.442236,-80.486120,50002
60036,43.441449,-80.484752,50003
60036,43.441405,-80.484674,50004
60036,43.441405,-80.484674,60001
60036,43.441173,-80.484251,60002
60036,43.440581,-80.483273,60003
60036,43.440046,-80.482367,60004
60036,43.439888,-80.482088,60005
60036,43.439888,-80.482088,70001
60036,43.439738,-80.481825,70002
60036,43.439053,-80.480655,70003
60036,43.438806,-80.480234,70004
60036,43.438806,-80.480234,80001
60036,43.437990,-80.478843,80002
60036,43.437504,-80.478035,80003
60036,43.437504,-80.478035,90001
60036,43.437430,-80.477911,90002
60036,43.436893,-80.477009,90003
60036,43.435834,-80.475275,90004
60036,43.435834,-80.475275,100001
60036,43.435773,-80.475176,100002
60036,43.435660,-80.475034,100003
60036,43.435544,-80.474934,100004
60036,43.435388,-80.474843,100005
60036,43.435130,-80.474769,100006
60036,43.434690,-80.474679,100007
60036,43.434428,-80.474574,100008
60036,43.434217,-80.474457,100009
60036,43.434053,-80.474306,100010
60036,43.433981,-80.474243,100011
60036,43.433738,-80.473898,100012
60036,43.433615,-80.473626,100013
60036,43.433401,-80.473044,100014
60036,43.433138,-80.472374,100015
60036,43.433138,-80.472374,110001
60036,43.433102,-80.472283,110002
60036,43.433014,-80.472116,110003
60036,43.432934,-80.471986,110004
60036,43.432642,-80.471665,110005
60036,43.431630,-80.470975,110006
60036,43.431510,-80.470876,110007
60036,43.430982,-80.470452,110008
60036,43.430358,-80.469893,110009
60036,43.430240,-80.469778,110010
60036,43.429484,-80.468973,110011
60036,43.429143,-80.468577,110012
60036,43.428877,-80.468244,110013
60036,43.428877,-80.468244,120001
60036,43.428297,-80.467520,120002
60036,43.427865,-80.467039,120003
60036,43.427532,-80.466696,120004
60036,43.427251,-80.466471,120005
60036,43.426958,-80.466299,120006
60036,43.426723,-80.466206,120007
60036,43.426723,-80.466206,130001
60036,43.426551,-80.466138,130002
60036,43.425769,-80.465847,130003
60036,43.425494,-80.465707,130004
60036,43.425124,-80.465420,130005
60036,43.424955,-80.465242,130006
60036,43.423658,-80.463683,130007
60036,43.423563,-80.463570,130008
60036,43.423551,-80.463554,130009
60036,43.423397,-80.463369,130010
60036,43.423397,-80.463369,140001
60036,43.422687,-80.462517,140002
60036,43.422383,-80.462155,140003
60036,43.422205,-80.461922,140004
60036,43.421942,-80.461487,140005
60036,43.421736,-80.460997,140006
60036,43.421603,-80.460455,140007
60036,43.421369,-80.459343,140008
60036,43.421521,-80.459270,140009
60036,43.421692,-80.459250,140010
60036,43.421905,-80.459298,140011
60036,43.422774,-80.459565,140012
60036,43.423989,-80.459881,140013
60036,43.424242,-80.459857,140014
60036,43.424480,-80.459729,140015
60036,43.423808,-80.458990,140016
60036,43.423808,-80.458990,150001
60036,43.423509,-80.458661,150002
60036,43.421716,-80.456719,150003
60036,43.421716,-80.456719,160001
60036,43.421600,-80.456593,160002
60036,43.421468,-80.456435,160003
60036,43.420782,-80.455707,160004
60036,43.420640,-80.455439,160005
60036,43.420610,-80.455311,160006
60036,43.420614,-80.454975,160007
60036,43.420633,-80.454896,160008
60036,43.420633,-80.454896,170001
60036,43.421176,-80.452613,170002
60036,43.421331,-80.451919,170003
60036,43.421333,-80.451896,170004
60036,43.421333,-80.451896,180001
60036,43.421352,-80.451763,180002
60036,43.421453,-80.450833,180003
60036,43.421525,-80.450549,180004
60036,43.421602,-80.450381,180005
60036,43.422145,-80.449360,180006
60036,43.422145,-80.449360,190001
60036,43.422312,-80.449047,190002
60036,43.422761,-80.448188,190003
60036,43.423066,-80.447645,190004
60036,43.423345,-80.447348,190005
60036,43.423771,-80.447102,190006
60036,43.423591,-80.446763,190007
60036,43.423591,-80.446763,200001
60036,43.423229,-80.446079,200002
60036,43.423064,-80.445768,200003
60036,43.422890,-80.445372,200004
60036,43.422781,-80.445068,200005
60036,43.422781,-80.445068,210001
60036,43.422741,-80.444957,210002
60036,43.422617,-80.444526,210003
60036,43.422519,-80.444083,210004
60036,43.422365,-80.443651,210005
60036,43.423141,-80.442707,210006
60036,43.423759,-80.441973,210007
60036,43.423512,-80.441557,210008
60036,43.422915,-80.440812,210009
60036,43.422766,-80.440735,210010
60036,43.422703,-80.440724,210011
60036,43.422647,-80.440718,210012
60036,43.422578,-80.440711,210013
60036,43.422490,-80.440687,210014
60036,43.422423,-80.440659,210015
60036,43.422226,-80.441816,210016
60036,43.421472,-80.441581,210017
60060,43.421472,-80.441581,10001
60060,43.421287,-80.441524,10002
60060,43.421077,-80.442761,10003
60060,43.421758,-80.442989,10004
60060,43.421960,-80.443125,10005
60060,43.421998,-80.443164,10006
60060,43.422223,-80.443411,10007
60060,43.422365,-80.443651,10008
60060,43.422519,-80.444083,10009
60060,43.422617,-80.444526,10010
60060,43.422726,-80.444905,10011
60060,43.422726,-80.444905,20001
60060,43.422741,-80.444957,20002
60060,43.422890,-80.445372,20003
60060,43.423064,-80.445768,20004
60060,43.423229,-80.446079,20005
60060,43.423458,-80.446512,20006
60060,43.423458,-80.446512,30001
60060,43.423771,-80.447102,30002
60060,43.423345,-80.447348,30003
60060,43.423066,-80.447645,30004
60060,43.422761,-80.448188,30005
60060,43.422312,-80.449047,30006
60060,43.422184,-80.449287,30007
60060,43.422184,-80.449287,40001
60060,43.421602,-80.450381,40002
60060,43.421525,-80.450549,40003
60060,43.421453,-80.450833,40004
60060,43.421352,-80.451763,40005
60060,43.421331,-80.451919,40006
60060,43.421294,-80.452087,40007
60060,43.421294,-80.452087,50001
60060,43.421176,-80.452613,50002
60060,43.420645,-80.454845,50003
60060,43.420645,-80.454845,60001
60060,43.420614,-80.454975,60002
60060,43.420610,-80.455311,60003
60060,43.420640,-80.455439,60004
60060,43.420782,-80.455707,60005
60060,43.421468,-80.456435,60006
60060,43.421600,-80.456593,60007
60060,43.421815,-80.456827,60008
60060,43.421815,-80.456827,70001
60060,43.423509,-80.458661,70002
60060,43.424342,-80.459577,70003
60060,43.424342,-80.459577,80001
60060,43.424480,-80.459729,80002
60060,43.424242,-80.459857,80003
60060,43.423989,-80.459881,80004
60060,43.422774,-80.459565,80005
60060,43.421905,-80.459298,80006
60060,43.421714,-80.459254,80007
60060,43.421714,-80.459254,90001
60060,43.421692,-80.459250,90002
60060,43.421521,-80.459270,90003
60060,43.421369,-80.459343,90004
60060,43.421603,-80.460455,90005
60060,43.421736,-80.460997,90006
60060,43.421942,-80.461487,90007
60060,43.422205,-80.461922,90008
60060,43.422383,-80.462155,90009
60060,43.422687,-80.462517,90010
60060,43.422694,-80.462525,90011
60060,43.422694,-80.462525,100001
60060,43.423551,-80.463554,100002
60060,43.423563,-80.463570,100003
60060,43.423658,-80.463683,100004
60060,43.424955,-80.465242,100005
60060,43.425124,-80.465420,100006
60060,43.425494,-80.465707,100007
60060,43.425769,-80.465847,100008
60060,43.426551,-80.466138,100009
60060,43.426958,-80.466299,100010
60060,43.427251,-80.466471,100011
60060,43.427532,-80.466696,100012
60060,43.427725,-80.466895,100013
60060,43.427725,-80.466895,110001
60060,43.427865,-80.467039,110002
60060,43.428297,-80.467520,110003
60060,43.429143,-80.468577,110004
60060,43.429484,-80.468973,110005
60060,43.430240,-80.469778,110006
60060,43.430358,-80.469893,110007
60060,43.430982,-80.470452,110008
60060,43.431510,-80.470876,110009
60060,43.431630,-80.470975,110010
60060,43.432642,-80.471665,110011
60060,43.432810,-80.471850,110012
60060,43.432810,-80.471850,120001
60060,43.432934,-80.471986,120002
60060,43.433014,-80.472116,120003
60060,43.433102,-80.472283,120004
60060,43.433401,-80.473044,120005
60060,43.433615,-80.473626,120006
60060,43.433738,-80.473898,120007
60060,43.433981,-80.474243,120008
60060,43.434053,-80.474306,120009
60060,43.434217,-80.474457,120010
60060,43.434428,-80.474574,120011
60060,43.434690,-80.474679,120012
60060,43.435130,-80.474769,120013
60060,43.435388,-80.474843,120014
60060,43.435544,-80.474934,120015
60060,43.435660,-80.475034,120016
60060,43.435720,-80.475110,120017
60060,43.435720,-80.475110,130001
60060,43.435773,-80.475176,130002
60060,43.436893,-80.477009,130003
60060,43.437430,-80.477911,130004
60060,43.437821,-80.478562,130005
60060,43.437821,-80.478562,140001
60060,43.437990,-80.478843,140002
60060,43.439053,-80.480655,140003
60060,43.439738,-80.481825,140004
60060,43.439959,-80.482215,140005
60060,43.439959,-80.482215,150001
60060,43.440046,-80.482367,150002
60060,43.440581,-80.483273,150003
60060,43.441173,-80.484251,150004
60060,43.441351,-80.484575,150005
60060,43.441351,-80.484575,160001
60060,43.441449,-80.484752,160002
60060,43.442236,-80.486120,160003
60060,43.442522,-80.486613,160004
60060,43.442522,-80.486613,170001
60060,43.442956,-80.487361,170002
60060,43.443853,-80.488913,170003
60060,43.444063,-80.489273,170004
60060,43.444063,-80.489273,180001
60060,43.444086,-80.489311,180002
60060,43.444732,-80.490423,180003
60060,43.444932,-80.490778,180004
60060,43.445371,-80.491522,180005
60060,43.445631,-80.491209,180006
60060,43.445800,-80.491017,180007
60060,43.446293,-80.490501,180008
60060,43.446756,-80.490022,180009
60060,43.446878,-80.489890,180010
60060,43.446878,-80.489890,190001
60060,43.447039,-80.489715,190002
60060,43.447295,-80.489456,190003
60060,43.447714,-80.489048,190004
60060,43.448366,-80.488346,190005
60060,43.448543,-80.488899,190006
60060,43.448543,-80.488899,200001
60060,43.448743,-80.489527,200002
60060,43.448927,-80.490018,200003
60060,43.449306,-80.490760,200004
60060,43.449457,-80.491114,200005
60060,43.450073,-80.493071,200006
60060,43.450189,-80.493435,200007
60060,43.450189,-80.493435,210001
60060,43.450612,-80.494765,210002
60060,43.450728,-80.495099,210003
60060,43.450878,-80.495559,210004
60060,43.450878,-80.495559,220001
60060,43.451324,-80.496932,220002
60060,43.451898,-80.498704,220003
60060,43.451984,-80.498617,220004
60060,43.452353,-80.498410,220005
60060,43.452663,-80.498255,220006
60060,43.452663,-80.498255,230001
60060,43.452866,-80.498154,230002
60060,43.453327,-80.497894,230003
60060,43.453437,-80.497779,230004
60060,43.453530,-80.497641,230005
60060,43.453594,-80.497494,230006
60060,43.454154,-80.495790,230007
60060,43.454289,-80.495382,230008
60060,43.454289,-80.495382,240001
60060,43.454820,-80.493764,240002
60060,43.454934,-80.493861,240003
60060,43.455387,-80.494139,240004
60060,43.455632,-80.494267,240005
60060,43.456043,-80.494519,240006
60060,43.457023,-80.495143,240007
60060,43.457188,-80.494645,240008
60060,43.457188,-80.494645,250001
60060,43.457682,-80.493151,250002
60060,43.457821,-80.492754,250003
60060,43.458593,-80.490418,250004
60060,43.458747,-80.489971,250005
60060,43.458747,-80.489971,260001
60060,43.458994,-80.489255,260002
60060,43.459701,-80.487106,260003
60060,43.459701,-80.487106,270001
60060,43.459731,-80.487015,270002
60060,43.459818,-80.486724,270003
60060,43.460525,-80.484588,270004
60060,43.460692,-80.484095,270005
60060,43.460692,-80.484095,280001
60060,43.460951,-80.483330,280002
60060,43.462030,-80.483683,280003
60060,43.462874,-80.483960,280004
60060,43.463127,-80.484047,280005
60060,43.463420,-80.484129,280006
60060,43.463586,-80.484152,280007
60060,43.464050,-80.484166,280008
60060,43.464383,-80.484174,280009
60060,43.464383,-80.484174,290001
60060,43.465491,-80.484203,290002
60060,43.465491,-80.484203,300001
60060,43.465590,-80.484206,300002
60060,43.467878,-80.484268,300003
60060,43.468502,-80.484287,300004
60060,43.468743,-80.484293,300005
60060,43.469188,-80.484300,300006
60060,43.469188,-80.484300,310001
60060,43.469260,-80.484301,310002
60060,43.470877,-80.484350,310003
60060,43.471089,-80.484351,310004
60060,43.471089,-80.484351,320001
60060,43.471251,-80.484352,320002
60060,43.472138,-80.484382,320003
60060,43.472971,-80.484403,320004
60060,43.473641,-80.484406,320005
60060,43.474323,-80.484411,320006
60060,43.475260,-80.484416,320007
60060,43.475260,-80.484416,330001
60060,43.475454,-80.484417,330002
60060,43.476770,-80.484426,330003
60060,43.477444,-80.484443,330004
60060,43.477444,-80.484443,340001
60060,43.477672,-80.484448,340002
60060,43.479079,-80.484460,340003
60060,43.479295,-80.484454,340004
60060,43.479295,-80.484454,350001
60060,43.479510,-80.484449,350002
60060,43.479636,-80.484423,350003
60060,43.479742,-80.484360,350004
60060,43.480753,-80.483715,350005
60060,43.481436,-80.483221,350006
60060,43.481503,-80.483167,350007
60060,43.481503,-80.483167,360001
60060,43.481512,-80.483159,360002
60060,43.481628,-80.483078,360003
60060,43.481818,-80.482957,360004
60060,43.481884,-80.482909,360005
60060,43.482034,-80.482843,360006
60060,43.482131,-80.482794,360007
60060,43.482124,-80.482752,360008
60060,43.482124,-80.482715,360009
60060,43.482130,-80.482672,360010
60060,43.482147,-80.482626,360011
60060,43.482164,-80.482595,360012
60060,43.482181,-80.482577,360013
60060,43.482207,-80.482555,360014
60060,43.482244,-80.482536,360015
60060,43.482269,-80.482536,360016
60060,43.482313,-80.482547,360017
60060,43.482333,-80.482558,360018
60060,43.482358,-80.482578,360019
60060,43.482380,-80.482609,360020
60060,43.482397,-80.482645,360021
60060,43.482406,-80.482673,360022
60060,43.482413,-80.482718,360023
60060,43.482413,-80.482761,360024
60060,43.482404,-80.482803,360025
60060,43.482387,-80.482848,360026
60060,43.482361,-80.482888,360027
60060,43.482337,-80.482914,360028
60060,43.482353,-80.482972,360029
60060,43.482367,-80.483058,360030
60060,43.482390,-80.483162,360031
60060,43.482443,-80.483357,360032
60060,43.482536,-80.483670,360033
60060,43.482748,-80.484429,360034
60060,43.482748,-80.484429,370001
60060,43.482812,-80.484659,370002
60060,43.482906,-80.484937,370003
60060,43.483031,-80.485131,370004
60060,43.483752,-80.486205,370005
60060,43.484444,-80.487183,370006
60060,43.485164,-80.488181,370007
60060,43.485375,-80.488477,370008
60060,43.485375,-80.488477,380001
60060,43.488054,-80.492243,380002
60060,43.488054,-80.492243,390001
60060,43.488109,-80.492322,390002
60060,43.488387,-80.492682,390003
60060,43.488815,-80.493267,390004
60060,43.488999,-80.493505,390005
60060,43.489205,-80.493745,390006
60060,43.489205,-80.493745,400001
60060,43.489235,-80.493780,400002
60060,43.489397,-80.493961,400003
60060,43.489855,-80.494460,400004
60060,43.490680,-80.495393,400005
60060,43.491212,-80.495985,400006
60060,43.492046,-80.496899,400007
60060,43.492624,-80.497489,400008
60060,43.492858,-80.497745,400009
60060,43.492898,-80.497791,400010
60060,43.492898,-80.497791,410001
60060,43.493183,-80.498119,410002
60060,43.494772,-80.499869,410003
60060,43.495174,-80.500270,410004
60060,43.496171,-80.501341,410005
60060,43.496171,-80.501341,420001
60060,43.496305,-80.501485,420002
60060,43.497357,-80.502670,420003
60060,43.497767,-80.503124,420004
60060,43.498205,-80.503597,420005
60060,43.498585,-80.503989,420006
60060,43.498585,-80.503989,430001
60060,43.498723,-80.504131,430002
60060,43.499537,-80.505058,430003
60060,43.500623,-80.506222,430004
60060,43.501640,-80.507338,430005
60060,43.503441,-80.509270,430006
60060,43.503526,-80.509337,430007
60060,43.503526,-80.509337,440001
60060,43.503725,-80.509493,440002
60060,43.504321,-80.509864,440003
60060,43.505230,-80.510390,440004
60060,43.505717,-80.510772,440005
60060,43.505964,-80.511084,440006
60060,43.505964,-80.511084,450001
60060,43.506038,-80.511176,450002
60060,43.506303,-80.511664,450003
60060,43.506413,-80.511907,450004
60060,43.506629,-80.512518,450005
60060,43.507406,-80.514831,450006
60060,43.507709,-80.515709,450007
60060,43.507905,-80.516222,450008
60060,43.508223,-80.516922,450009
60060,43.508436,-80.517263,450010
60060,43.508875,-80.517857,450011
60060,43.509023,-80.518025,450012
60060,43.509023,-80.518025,460001
60060,43.510404,-80.519592,460002
60060,43.510628,-80.519863,460003
60060,43.510739,-80.520026,460004
60060,43.511134,-80.520695,460005
60060,43.511510,-80.521432,460006
60060,43.511344,-80.521556,460007
60060,43.511175,-80.521673,460008
60060,43.511175,-80.521673,470001
60060,43.510600,-80.522072,470002
60060,43.508337,-80.523576,470003
60060,43.506923,-80.524525,470004
60060,43.506923,-80.524525,480001
60060,43.506131,-80.525057,480002
60060,43.505051,-80.525763,480003
60060,43.505051,-80.525763,490001
60060,43.504969,-80.525817,490002
60060,43.504730,-80.526010,490003
60060,43.504410,-80.526318,490004
60060,43.504137,-80.526677,490005
60060,43.503997,-80.526972,490006
60060,43.503854,-80.527330,490007
60060,43.503539,-80.528222,490008
60060,43.503539,-80.528222,500001
60060,43.503438,-80.528508,500002
60060,43.503067,-80.529564,500003
60060,43.502485,-80.531153,500004
60060,43.501804,-80.530714,500005
60060,43.501509,-80.530546,500006
60060,43.501509,-80.530546,510001
60060,43.501191,-80.530364,510002
60060,43.500504,-80.529977,510003
60060,43.500381,-80.529864,510004
60060,43.500263,-80.529709,510005
60060,43.500072,-80.529332,510006
60060,43.500008,-80.529251,510007
60060,43.499937,-80.529154,510008
60060,43.499921,-80.529180,510009
60060,43.499893,-80.529207,510010
60060,43.499859,-80.529225,510011
60060,43.499820,-80.529228,510012
60060,43.499792,-80.529217,510013
60060,43.499772,-80.529206,510014
60060,43.499752,-80.529185,510015
60060,43.499729,-80.529153,510016
60060,43.499714,-80.529111,510017
60060,43.499707,-80.529064,510018
60060,43.499709,-80.529018,510019
60060,43.499723,-80.528967,510020
60060,43.499744,-80.528929,510021
60060,43.499768,-80.528904,510022
60060,43.499796,-80.528887,510023
60060,43.499830,-80.528878,510024
60060,43.499861,-80.528884,510025
60060,43.499892,-80.528899,510026
60060,43.499920,-80.528925,510027
60060,43.500112,-80.528713,510028
60060,43.500192,-80.528527,510029
60060,43.500230,-80.528350,510030
60060,43.500232,-80.528220,510031
60060,43.500203,-80.528030,510032
60060,43.500135,-80.527922,510033
60060,43.500034,-80.527873,510034
60060,43.499865,-80.527874,510035
60060,43.499176,-80.527919,510036
60060,43.499086,-80.527958,510037
60060,43.498930,-80.528147,510038
60060,43.498825,-80.528205,510039
60060,43.498594,-80.528234,510040
60060,43.498151,-80.528246,510041
60060,43.497971,-80.528250,510042
60060,43.498001,-80.529189,510043
60060,43.498155,-80.529215,510044
60060,43.498286,-80.529236,510045
60061,43.448543,-80.488899,10001
60061,43.448743,-80.489527,10002
60061,43.448927,-80.490018,10003
60061,43.449306,-80.490760,10004
60061,43.449457,-80.491114,10005
60061,43.450073,-80.493071,10006
60061,43.450189,-80.493435,10007
60061,43.450189,-80.493435,20001
60061,43.450612,-80.494765,20002
60061,43.450728,-80.495099,20003
60061,43.450878,-80.495559,20004
60061,43.450878,-80.495559,30001
60061,43.451324,-80.496932,30002
60061,43.451898,-80.498704,30003
60061,43.451984,-80.498617,30004
60061,43.452353,-80.498410,30005
60061,43.452663,-80.498255,30006
60061,43.452663,-80.498255,40001
60061,43.452866,-80.498154,40002
60061,43.453327,-80.497894,40003
60061,43.453437,-80.497779,40004
60061,43.453530,-80.497641,40005
60061,43.453594,-80.497494,40006
60061,43.454154,-80.495790,40007
60061,43.454289,-80.495382,40008
60061,43.454289,-80.495382,50001
60061,43.454820,-80.493764,50002
60061,43.454934,-80.493861,50003
60061,43.455387,-80.494139,50004
60061,43.455632,-80.494267,50005
60061,43.456043,-80.494519,50006
60061,43.457023,-80.495143,50007
60061,43.457188,-80.494645,50008
60061,43.457188,-80.494645,60001
60061,43.457682,-80.493151,60002
60061,43.457821,-80.492754,60003
60061,43.458593,-80.490418,60004
60061,43.458747,-80.489971,60005
60061,43.458747,-80.489971,70001
60061,43.458994,-80.489255,70002
60061,43.459701,-80.487106,70003
60061,43.459701,-80.487106,80001
60061,43.459731,-80.487015,80002
60061,43.459818,-80.486724,80003
60061,43.460525,-80.484588,80004
60061,43.460692,-80.484095,80005
60061,43.460692,-80.484095,90001
60061,43.460951,-80.483330,90002
60061,43.462030,-80.483683,90003
60061,43.462874,-80.483960,90004
60061,43.463127,-80.484047,90005
60061,43.463420,-80.484129,90006
60061,43.463586,-80.484152,90007
60061,43.464050,-80.484166,90008
60061,43.464383,-80.484174,90009
60061,43.464383,-80.484174,100001
60061,43.465491,-80.484203,100002
60061,43.465491,-80.484203,110001
60061,43.465590,-80.484206,110002
60061,43.467878,-80.484268,110003
60061,43.468502,-80.484287,110004
60061,43.468743,-80.484293,110005
60061,43.469188,-80.484300,110006
60061,43.469188,-80.484300,120001
60061,43.469260,-80.484301,120002
60061,43.470877,-80.484350,120003
60061,43.471089,-80.484351,120004
60061,43.471089,-80.484351,130001
60061,43.471251,-80.484352,130002
60061,43.472138,-80.484382,130003
60061,43.472971,-80.484403,130004
60061,43.473641,-80.484406,130005
60061,43.474323,-80.484411,130006
60061,43.475260,-80.484416,130007
60061,43.475260,-80.484416,140001
60061,43.475454,-80.484417,140002
60061,43.476770,-80.484426,140003
