stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
20,1001,Kennedy Rd S n/of First Gulf Blvd,,43.673257,-79.718469,,,0,,,1
30,1002,Kennedy Rd s/of Steeles Ave,,43.675159,-79.72171,,,0,,,1
51100,1003,Kennedy - Zum Steeles Station Stop EB,,43.676199,-79.721745,,,0,,,1
60,1006,Rutherford Rd s/of Bramsteele Rd,,43.681968,-79.718981,,,0,,,1
15090804,1007,Williams - Zum Queen West Station Stop SB,,43.658335,-79.818246,,,0,,,1
70,1008,Rutherford Rd S n/of Bramsteele Rd,,43.683807,-79.721458,,,0,,,1
80,1009,Rutherford Rd S at Glidden Rd,,43.686334,-79.725066,,,0,,,1
90,1010,Rutherford Rd S at Selby Rd,,43.689013,-79.72896,,,0,,,1
100,1011,Rutherford Rd S opp Stafford Rd,,43.690237,-79.730618,,,0,,,1
110,1012,Rutherford Rd S at Clarence St,,43.691459,-79.731882,,,0,,,1
120,1013,Orenda Rd e/of Rutherford Rd S,,43.695114,-79.73276,,,0,,,1
130,1014,Orenda Rd btwn Rutherford Rd S & Heart Lake Rd,,43.695702,-79.729801,,,0,,,1
140,1015,Orenda Rd opp Heart Lake Rd,,43.696757,-79.727831,,,0,,,1
150,1016,Orenda Rd opp Tilbury Crt,,43.697323,-79.725029,,,0,,,1
160,1017,Orenda Rd at 237 Orenda Rd,,43.697068,-79.72267,,,0,,,1
170,1018,Orenda Rd at Titan Rd,,43.69808,-79.720259,,,0,,,1
180,1019,West Dr n/of Orenda Rd,,43.699876,-79.718366,,,0,,,1
190,1020,West Dr s/of Clark Blvd ( 55 West Dr ),,43.702724,-79.723127,,,0,,,1
200,1021,Clark Blvd e/of West Dr,,43.704702,-79.726936,,,0,,,1
210,1022,Clark Blvd at 185 Clark Blvd,,43.706436,-79.725026,,,0,,,1
220,1023,Clark Blvd at Terese Rd,,43.70923,-79.724078,,,0,,,1
222,1024,Queen St E btwn Torbram Rd & Gateway Blvd,,43.73617,-79.704012,,,0,,,1
230,1025,Clark Blvd at Braemar Dr,,43.711451,-79.721512,,,0,,,1
270,1028,Clark Blvd at Lisa St,,43.709748,-79.724024,,,0,,,1
280,1029,Clark Blvd opp 185 Clark Blvd,,43.705847,-79.726028,,,0,,,1
290,1030,Clark Blvd at West Dr,,43.704774,-79.727214,,,0,,,1
300,1031,West Dr s/of Clark Blvd,,43.703897,-79.726877,,,0,,,1
310,1032,West Dr at Norpak Whse,,43.701521,-79.721492,,,0,,,1
320,1033,West Dr s/of Orenda Rd,,43.699126,-79.717846,,,0,,,1
330,1034,Glidden Rd w/of West Dr,,43.69483,-79.713756,,,0,,,1
340,1035,Glidden Rd at Blair Dr,,43.693625,-79.715444,,,0,,,1
350,1036,Glidden Rd at Heart Lake Rd,,43.691648,-79.718268,,,0,,,1
360,1037,Glidden Rd w/of Heart Lake Rd,,43.689773,-79.720893,,,0,,,1
370,1038,Glidden Rd at Hale Rd,,43.688501,-79.722687,,,0,,,1
410,1043,Rutherford Rd S at Steeles Ave E,,43.680933,-79.717993,,,0,,,1
420,1044,First Gulf Blvd n/of Biscayne Cres (N),,43.679438,-79.715877,,,0,,,0
430,1045,First Gulf Blvd at Biscayne Cres S,,43.677124,-79.713402,,,0,,,0
440,1046,First Gulf Blvd btwn Biscayne Cres (S) and Kennedy,,43.674483,-79.715878,,,0,,,1
460,1047,N Hereford St s/of Steeles Ave,,43.622217,-79.780921,,,0,,,1
470,1048,Mississauga Road - Zum Steeles Station Stop EB,,43.62782,-79.775184,,,0,,,1
510,1052,Steeles Ave W at Churchville Rd,,43.639747,-79.762015,,,0,,,0
520,1053,Steeles Ave W at Clementine Dr,,43.643685,-79.757659,,,0,,,0
530,1054,Steeles Ave W btwn Mavis Rd & Windmill Blvd,,43.649578,-79.751152,,,0,,,1
540,1055,Mavis - Zum Steeles Station Stop EB,,43.647339,-79.753535,,,0,,,1
550,1056,Steeles Ave W at Windmill Blvd,,43.653268,-79.747021,,,0,,,1
560,1057,E Steeles Ave at McLaughlin Rd,,43.656006,-79.74387,,,0,,,1
610,1060,Steeles Ave E btwn Hurontario St & Hartford Tr,,43.670455,-79.728063,,,0,,,1
620,1061,Steeles Ave E at Hartford Trail,,43.673,-79.725318,,,0,,,1
670,1064,Steeles Ave E btwn Tomken Rd & Dixie Rd,,43.692357,-79.70409,,,0,,,1
680,1065,Steeles Ave w/of Dixie Rd,,43.694267,-79.701943,,,0,,,1
51106,1066,Dixie - Zum Steeles Station Stop EB,,43.695813,-79.700153,,,0,,,1
700,1067,Steeles Ave e/of Advance Blvd,,43.698744,-79.696521,,,0,,,1
730,1070,Steeles Ave E at Melanie Dr (W),,43.710072,-79.68431,,,0,,,1
740,1071,Steeles Ave E at Melanie Dr (E),,43.712018,-79.682116,,,0,,,1
760,1073,Steeles Ave opp Pearson Convention Centre,,43.721796,-79.671021,,,0,,,1
51112,1074,Airport Road - Zum Steeles Station Stop EB,,43.724305,-79.668113,,,0,,,1
780,1075,Steeles Ave E opp Parkhurst Sq,,43.726459,-79.665664,,,0,,,1
790,1076,Steeles Ave E at 3389 Steeles Ave E,,43.730908,-79.660502,,,0,,,1
800,1077,Steeles Ave E at Goreway Dr,,43.732727,-79.65842,,,0,,,1
810,1078,Goreway Dr s/of Steeles Ave E,,43.732258,-79.657241,,,0,,,0
51115,1080,Goreway - Zum Steeles Station Stop WB,,43.732831,-79.658904,,,0,,,1
820,1081,Goreway Dr at Kenview Blvd,,43.730598,-79.654914,,,0,,,1
830,1082,Kenview Blvd e/of Goreway Dr,,43.730828,-79.653569,,,0,,,0
840,1083,Kenview Blvd at 5 Kenview Blvd,,43.732225,-79.652079,,,0,,,0
850,1084,Kenview Blvd at 11 Kenview Blvd,,43.734576,-79.651319,,,0,,,0
900,1085,Kenview Blvd e/of Castleview Dr (19 Kenview Blvd),,43.7369,-79.6506,,,0,,,0
910,1086,Kenview Blvd at Parkshore Dr,,43.738431,-79.645311,,,0,,,1
920,1087,Finch Ave n/of Kenview Blvd,,43.740512,-79.644078,,,0,,,0
930,1088,Finch Ave s/of Steeles Ave,,43.74265,-79.646979,,,0,,,1
940,1090,E Albion Rd s/of Steeles Ave,,43.7493,-79.638861,,,0,,,1
15090805,1091,Mississauga Rd opp Credit Ridge Commons,,43.655933,-79.814968,,,0,,,0
15090806,1092,Mississauga Rd s/of Settlers Field Rd,,43.653649,-79.81179,,,0,,,1
15090807,1093,Mississauga Rd s/of Ostrander Blvd,,43.650391,-79.807309,,,0,,,1
15090808,1094,Mississauga Rd s/of Queen St,,43.64715,-79.802417,,,0,,,1
15090809,1095,Mississauga Rd n/of Embleton Rd,,43.644594,-79.799482,,,0,,,1
15090810,1096,Mississauga Rd n/of Lionhead Golf Club Rd,,43.637859,-79.790439,,,0,,,0
15090811,1097,Mississauga Rd s/of Olivia Marie Rd,,43.629107,-79.778451,,,0,,,1
1110,1099,Kenview Blvd w/of Finch Ave,,43.739552,-79.644298,,,0,,,1
1120,1100,Kenview Blvd at 26 Kenview Blvd,,43.738123,-79.648884,,,0,,,1
1130,1101,Kenview Blvd at 14 Kenview Blvd,,43.735587,-79.651223,,,0,,,1
1140,1102,Kenview Blvd at Paget Rd,,43.734285,-79.651626,,,0,,,1
1150,1103,Kenview Blvd at Goreway Dr,,43.730642,-79.654162,,,0,,,1
1170,1105,Goreway Dr at Steeles Ave E,,43.732859,-79.657418,,,0,,,1
1180,1106,Steeles Ave E at Parkhurst Sq,,43.727176,-79.665411,,,0,,,1
51113,1108,Airport Road - Zum Steeles Station Stop WB,,43.723292,-79.669948,,,0,,,1
51111,1110,Torbram - Zum Steeles Station Stop WB,,43.714029,-79.680455,,,0,,,1
1230,1111,Steeles Ave E w/of Melanie Dr (E),,43.71175,-79.682953,,,0,,,1
1235,1112,Steeles Ave E w/of Melanie Dr (W),,43.710007,-79.684932,,,0,,,1
1260,1115,Steeles Ave w/of Advance Blvd,,43.698202,-79.697824,,,0,,,1
51107,1116,Dixie - Zum Steeles Station Stop WB,,43.694648,-79.702146,,,0,,,1
1280,1117,Steeles Ave E btwn Dixie Rd & West Dr,,43.692759,-79.704133,,,0,,,1
51105,1118,West Drive - Zum Steeles Station Stop WB,,43.690065,-79.707133,,,0,,,1
51103,1120,Rutherford - Zum Steeles Station Stop WB,,43.680313,-79.717849,,,0,,,1
1315,1121,Steeles Ave E e/of Resolution Dr,,43.678405,-79.719987,,,0,,,1
1320,1122,Steeles Ave e/of Kennedy Rd,,43.676125,-79.722478,,,0,,,1
51101,1123,Kennedy - Zum Steeles Station Stop WB,,43.675124,-79.723551,,,0,,,1
1340,1124,Steeles Ave E at Orchard Dr,,43.673526,-79.725254,,,0,,,1
1345,1125,Fletchers Creek Blvd at Gold Hill Rd,,43.689387,-79.801253,,,0,,,1
1350,1126,Steeles Ave E at 152 Steeles Ave,,43.670919,-79.728094,,,0,,,1
1430,1130,Steeles Ave W at Tait Blvd,,43.653912,-79.746827,,,0,,,1
1440,1131,Steeles Ave W at Beaconsfield walkway,,43.649108,-79.752183,,,0,,,1
1450,1132,Steeles Ave W at Chinguacousy Rd,,43.647359,-79.75415,,,0,,,1
1460,1133,Steeles Ave W w/of James Potter Dr,,43.643963,-79.757787,,,0,,,1
1465,1134,Steeles Ave W at Polonia Ave,,43.642083,-79.759987,,,0,,,1
1470,1135,Steeles Ave at Churchville Rd,,43.640358,-79.761767,,,0,,,1
1490,1137,Steeles Ave W e/of Financial Dr,,43.633746,-79.769172,,,0,,,1
1500,1138,Financial - Zum Steeles Station Stop WB,,43.631767,-79.771344,,,0,,,1
1510,1139,Mississauga Rd s/of Steeles Ave,,43.626788,-79.775535,,,0,,,1
1520,1140,Mississauga Rd n/of Edgeware Rd,,43.623434,-79.771047,,,0,,,1
1530,1141,Hereford St w/of Mississauga Rd,,43.620547,-79.768579,,,0,,,1
1540,1142,Hereford St s/of Ironbridge Rd,,43.618516,-79.767462,,,0,,,1
1550,1143,Hereford St w/of President's Choice Cir (Loblaws),,43.617118,-79.768241,,,0,,,1
1560,1144,Hereford St btwn President's Choice Cir & Edgeware,,43.615558,-79.771769,,,0,,,1
1570,1145,Hereford St n/of Edgeware Rd,,43.619017,-79.776526,,,0,,,1
1640,1148,Kensington Rd e/of Central Park Dr,,43.720217,-79.719842,,,0,,,1
1650,1149,Kensington Rd at Kingscross Rd,,43.72116,-79.71879,,,0,,,1
1660,1150,Kensington Rd opp Bramalea Medical Centre,,43.722037,-79.717277,,,0,,,1
1670,1151,Kensington Rd at Bramalea Rd,,43.722824,-79.715934,,,0,,,1
1680,1152,Bramalea Rd at Knightsbridge Rd - Rte 12 ONLY,,43.721791,-79.71406,,,0,,,1
1720,1153,Finchgate Blvd at Feston Place,,43.726267,-79.709158,,,0,,,1
1730,1154,Finchgate Blvd at Queen St E,,43.727544,-79.712249,,,0,,,1
1740,1155,Glenvale Blvd s/of Gatwick Lane,,43.729168,-79.714538,,,0,,,1
1750,1156,Glenvale Blvd n/of Greenmount Rd,,43.730592,-79.715682,,,0,,,1
1760,1157,Glenvale Blvd at Geraldine Crt,,43.73295,-79.716623,,,0,,,1
1770,1158,Central Park Dr btwn Glenvale Blvd and Graham Crt,,43.733973,-79.7183,,,0,,,1
1780,1159,Grenoble Blvd at Central Park Dr,,43.733251,-79.720908,,,0,,,1
1790,1160,Grenoble Blvd at Glencastle Square,,43.734688,-79.721558,,,0,,,1
1800,1161,Grenoble Blvd at Gladstone Square,,43.736173,-79.721539,,,0,,,1
1810,1162,Grenoble Blvd at Greenbriar Rd,,43.737422,-79.722803,,,0,,,1
1815,1163,Grenoble Blvd at Williams Pky E,,43.738502,-79.724933,,,0,,,1
1840,1165,N Jordan Blvd at Joshua Crt,,43.742081,-79.728894,,,0,,,1
1850,1166,Jordan Blvd at Jameson Cres,,43.743762,-79.730125,,,0,,,1
1860,1167,Jordan Blvd s/of North Park Dr,,43.744451,-79.731592,,,0,,,1
1870,1168,North Park Dr at Jayfield Rd,,43.746387,-79.729903,,,0,,,1
1880,1169,North Park Dr opp Panda Lane,,43.748289,-79.727588,,,0,,,1
1890,1170,Torbram Rd at Blue Diamond Dr,,43.751976,-79.730465,,,0,,,1
1910,1172,Torbram Rd n/of Bovaird Dr E,,43.755108,-79.734617,,,0,,,1
1920,1173,Torbram Rd s/of Peter Robertson Blvd,,43.756344,-79.736365,,,0,,,1
1930,1174,Torbram Rd n/of Peter Robertson Blvd,,43.758859,-79.739807,,,0,,,1
1935,1175,Torbram Rd btwn Peter Robertson Blvd & Steeplebush,,43.760476,-79.741966,,,0,,,1
1940,1176,Torbram Rd at Eagleridge Rd,,43.76142,-79.743165,,,0,,,1
1945,1177,Torbram Rd btwn Eagleridge Dr & Sandalwood Pky E,,43.763159,-79.745545,,,0,,,1
2070,1188,S Mountainash Rd at Mountainberry Rd,,43.764283,-79.734604,,,0,,,1
2110,1192,Bovaird Dr E w/of Mountainash Rd,,43.757695,-79.730659,,,0,,,1
2120,1193,S Torbram Rd at Bovaird Dr,,43.75499,-79.734972,,,0,,,1
2125,1194,Torbram Rd s/of Bovaird Dr E,,43.753672,-79.733189,,,0,,,1
2130,1195,Torbram Rd at Prospect Gate,,43.752113,-79.73109,,,0,,,1
2140,1196,Torbram Rd at North Park Dr,,43.749453,-79.727497,,,0,,,1
2150,1197,North Park Dr at Panda Lane,,43.748349,-79.727831,,,0,,,1
2160,1198,North Park Dr at Provincial Place,,43.746818,-79.729722,,,0,,,1
2165,1199,North Park Dr btwn Provincial Pl & Jamieson Cres,,43.745504,-79.731306,,,0,,,1
2170,1200,Jordan Blvd at North Park Dr,,43.744323,-79.731737,,,0,,,1
2180,1201,Jordan Blvd at Joyce Gate,,43.74298,-79.72959,,,0,,,1
2190,1202,Jordan Blvd at Jefferson Rd,,43.740184,-79.727563,,,0,,,1
2210,1204,Grenoble Blvd at Glenforest Rd,,43.737453,-79.723225,,,0,,,1
2220,1205,Grenoble Blvd at Grasspoint Square,,43.735689,-79.72171,,,0,,,1
2230,1206,Grenoble Blvd n/of Central park Dr,,43.73364,-79.721452,,,0,,,1
2240,1207,Central Park Dr e/of Greenarrow Crt,,43.73356,-79.718835,,,0,,,1
2250,1208,Glenvale Blvd s/of Geraldine Crt,,43.732319,-79.716713,,,0,,,1
2260,1209,Glenvale Blvd at Goldcrest Rd,,43.730373,-79.715764,,,0,,,1
2270,1210,Glenvale Blvd at Gatwick Rd,,43.729264,-79.714876,,,0,,,0
2280,1211,Finchgate Blvd s/of Queen St E,,43.727643,-79.712759,,,0,,,1
2290,1212,Finchgate Blvd n/of Clark Blvd,,43.726047,-79.70894,,,0,,,1
2350,1214,Kensington Rd w/of Bramalea Rd,,43.722391,-79.71694,,,0,,,1
2360,1215,Kensington Rd at Kings Cross Rd,,43.721741,-79.718392,,,0,,,1
2370,1216,Kensington Rd at Central Park Dr,,43.72063,-79.719729,,,0,,,1
2390,1218,Central Park Dr at Knightsbridge Rd,,43.718001,-79.71791,,,0,,,1
2430,1220,Bramalea Rd n/of Steeles Ave E,,43.705553,-79.691834,,,0,,,1
2450,1222,Bramalea Rd at East Dr,,43.706748,-79.693537,,,0,,,1
2460,1223,Bramalea Rd n/of East Dr,,43.707983,-79.695182,,,0,,,1
2470,1224,Avondale Blvd at Autumn Blvd,,43.70857,-79.697173,,,0,,,1
2475,1225,W Avondale Blvd at Avondale Plaza,,43.707183,-79.698752,,,0,,,1
2490,1226,Avondale Blvd at Aloma Cres (E),,43.706378,-79.700401,,,0,,,0
2500,1227,Avondale Blvd w/of Aloma Cres (W),,43.704543,-79.7017,,,0,,,0
2510,1228,Avondale Blvd w/of Athlone Ave (S),,43.704276,-79.703224,,,0,,,0
2540,1230,Dixie Rd s/of Clark Blvd,,43.710095,-79.722081,,,0,,,1
2550,1231,Dixie Rd at Terese Rd,,43.708166,-79.71947,,,0,,,1
2560,1232,Balmoral Dr e/of Dixie Rd,,43.70657,-79.715128,,,0,,,1
2570,1233,Balmoral Dr at Braemar Dr,,43.707841,-79.714173,,,0,,,1
2580,1234,Balmoral Dr opp Brookland Dr,,43.709092,-79.712638,,,0,,,1
2590,1235,Avondale Blvd s/of Balmoral Dr,,43.709881,-79.710584,,,0,,,1
2600,1236,Avondale Blvd at Brentwood Dr,,43.707065,-79.709094,,,0,,,1
2610,1237,Avondale Blvd at Birchbank Rd,,43.704562,-79.706009,,,0,,,1
2620,1238,Avondale Blvd at 135 Avondale Blvd,,43.704011,-79.703916,,,0,,,0
2630,1239,Avondale Blvd opp Aloma Cres (W),,43.704967,-79.701073,,,0,,,0
2640,1240,Avondale Blvd at Victoria Park Arena,,43.706604,-79.69966,,,0,,,1
2650,1241,Avondale Blvd btwn Birchbank Rd & Athlone Ave,,43.704712,-79.705973,,,0,,,0
2660,1242,Avondale Blvd at Addington Cres,,43.70653,-79.708219,,,0,,,1
2670,1243,Avondale Blvd at Balmoral Dr,,43.710161,-79.710717,,,0,,,1
2680,1245,Balmoral Dr at Brookland Dr,,43.709477,-79.712381,,,0,,,1
2690,1246,Balmoral Dr e/of Braemar Dr,,43.708383,-79.713925,,,0,,,1
2700,1247,Balmoral Dr at Dixie Rd,,43.706145,-79.715847,,,0,,,1
2710,1248,Dixie Rd opp Terese Rd,,43.708141,-79.71887,,,0,,,1
2720,1249,Dixie Rd at Clark Blvd,,43.710581,-79.722202,,,0,,,1
2740,1251,Avondale Blvd at Bramalea Rd,,43.708691,-79.696745,,,0,,,0
2750,1252,Bramalea Rd s/of East Dr,,43.707138,-79.694391,,,0,,,1
2760,1253,Bramalea Rd at Orenda Rd,,43.706051,-79.692944,,,0,,,1
15090814,1257,Meadowvale Rd w/of Financial Dr,,43.614306,-79.751772,,,0,,,0
15090815,1258,Meadowvale Rd e/of Mississauga Rd,,43.612834,-79.75469,,,0,,,1
15090816,1259,Mississauga Rd s/of Hallstone Rd,,43.621064,-79.766966,,,0,,,1
15090817,1260,Mississauga Rd opp Edgeware Rd,,43.62316,-79.769992,,,0,,,1
15090818,1261,Mississauga Rd n/of Steeles,,43.627906,-79.776196,,,0,,,1
15090819,1262,Mississauga Rd n/of Olivia Marie Rd,,43.630119,-79.779163,,,0,,,1
15090820,1263,Mississauga Rd n/of Wardsville Dr,,43.633408,-79.783714,,,0,,,1
15090821,1264,Mississauga Rd n/of Financial Dr,,43.635809,-79.78703,,,0,,,1
15090822,1265,Mississauga Rd opp Lionhead Golf Club Rd,,43.63821,-79.790373,,,0,,,1
15090823,1266,Mississauga Rd opp Embleton Rd,,43.644186,-79.79855,,,0,,,1
15090824,1267,Mississauga Rd at Queen St,,43.647254,-79.801894,,,0,,,1
15090825,1268,Mississauga Rd n/of Adamsville Rd,,43.651233,-79.807886,,,0,,,1
15090826,1269,Williams - Zum Queen West Station Stop NB,,43.658624,-79.818007,,,0,,,1
2995,1277,Torbram Rd at 7795 Torbram (Peel Waste Facility),,43.709727,-79.673247,,,0,,,1
3000,1278,Torbram Rd s/of Steeles Ave,,43.713879,-79.678776,,,0,,,1
3010,1279,Torbram Rd n/of Steeles Ave E,,43.714993,-79.680245,,,0,,,1
3020,1280,Torbram Rd at Walker Dr,,43.71694,-79.683297,,,0,,,1
3030,1281,Torbram Rd n/of Bramhurst Ave,,43.720205,-79.6878,,,0,,,0
3040,1282,Torbram Rd opp 8458 Torbram Rd,,43.722591,-79.69103,,,0,,,1
3050,1283,Torbram Rd at 8555 Torbram Rd,,43.725125,-79.694382,,,0,,,1
3055,1284,Torbram Rd s/of Clark Blvd,,43.727244,-79.697243,,,0,,,1
3070,1285,Torbram Rd at 8705 Torbram Rd,,43.729824,-79.700778,,,0,,,0
3075,1286,Torbram Rd at 8875 Torbram Rd,,43.731071,-79.702472,,,0,,,0
3080,1288,N Torbram Rd at Queen St,,43.733682,-79.705922,,,0,,,1
3100,1290,Torbram Rd at Corporation Dr,,43.738309,-79.712208,,,0,,,1
3110,1291,Torbram Rd opp Gatewood Dr,,43.742195,-79.717404,,,0,,,1
3120,1292,Torbram Rd s/of Williams Pky,,43.743779,-79.719436,,,0,,,1
3130,1293,Torbram Rd opp Jardine St,,43.746993,-79.723785,,,0,,,0
3140,1294,Torbram Rd n/of North Park Dr,,43.749464,-79.727116,,,0,,,1
3355,1296,Torbram Rd btwn Sandalwood Pky E and Steeplebush,,43.763298,-79.746204,,,0,,,1
3360,1297,Torbram Rd at Steeplebush Ave,,43.761682,-79.744018,,,0,,,1
3370,1298,Torbram Rd btwn Steeplebush Ave & Peter Robertson,,43.758676,-79.739913,,,0,,,1
3380,1299,Torbram Rd at Peter Robertson Blvd,,43.757071,-79.737752,,,0,,,1
3430,1301,Torbram Rd at Jardine St,,43.746902,-79.72407,,,0,,,1
3440,1302,Torbram Rd at Williams Pky,,43.744332,-79.720627,,,0,,,1
3450,1303,Torbram Rd at Gatewood Dr,,43.742173,-79.717765,,,0,,,1
3460,1304,Torbram Rd at Central Park Dr,,43.738788,-79.713256,,,0,,,1
3470,1305,Torbram Rd n/of Grenadier Rd,,43.736407,-79.7101,,,0,,,1
3475,1306,Torbram Rd s/of Grenadier Rd,,43.736167,-79.709342,,,0,,,1
3480,1307,Torbram Rd s/of Queen St E,,43.733533,-79.706197,,,0,,,1
3500,1308,Torbram Rd opp 8875 Torbram Rd,,43.731353,-79.703207,,,0,,,0
3510,1309,Torbram Rd opp 8705 Torbram Rd,,43.729547,-79.700736,,,0,,,0
3520,1310,Torbram Rd n/of Clark Blvd,,43.727539,-79.698067,,,0,,,1
3530,1311,Torbram Rd at 8500 Torbram Rd,,43.724678,-79.694166,,,0,,,0
3540,1312,Torbram Rd at 8460 Torbram Rd,,43.722111,-79.690732,,,0,,,1
3550,1313,Torbram Rd s/of Balmoral Dr,,43.719366,-79.687039,,,0,,,1
3560,1314,Torbram Rd at East Dr,,43.717184,-79.684099,,,0,,,1
3570,1315,Torbram Rd n/of Steeles Ave,,43.714762,-79.680551,,,0,,,1
3580,1316,Torbram Rd s/of Steeles Ave E,,43.713558,-79.67884,,,0,,,1
3590,1317,7795 Torbram Rd at Waste Management,,43.710209,-79.674344,,,0,,,1
15090838,1322,Chinguacousy Rd n/of Drinkwater Rd,,43.656829,-79.767917,,,0,,,1
15090839,1323,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr,,43.663192,-79.777202,,,0,,,1
15090840,1324,Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr,,43.659006,-79.771503,,,0,,,1
15090843,1327,N Bloomsbury Ave n/of Latania Blvd,,43.782703,-79.727969,,,0,,,0
15090844,1328,N Bloomsbury Ave s/of Richgrove Dr,,43.784399,-79.731006,,,0,,,1
15090846,1330,Humberwest Pkwy at Airport Rd,,43.769265,-79.729366,,,0,,,1
15090847,1331,Humberwest Pkwy n/of Castlemore Rd,,43.767288,-79.718958,,,0,,,1
15090848,1332,Humberwest Pkwy n/of Crystal Hill Dr,,43.769308,-79.721813,,,0,,,1
15090849,1333,Humberwest Pkwy w/of Fairlawn Blvd,,43.770101,-79.727132,,,0,,,1
15090850,1334,Humberwest Pkwy e/of Airport Rd,,43.769483,-79.72962,,,0,,,1
3810,1336,Bramalea Rd n/of Dearbourne Blvd,,43.709281,-79.696904,,,0,,,1
3820,1337,Bramalea Rd opp Alexandria Gate,,43.711182,-79.69947,,,0,,,0
3830,1338,Bramalea Rd opp Algonquin Blvd,,43.713566,-79.70266,,,0,,,0
3840,1339,N Bramalea Rd at Blamoral Dr,,43.715354,-79.705022,,,0,,,1
3850,1340,Bramalea Rd at Clark Blvd,,43.719647,-79.71078,,,0,,,1
3864,1341,Knightsbridge Rd w/of Bramalea Rd,,43.7212,-79.714346,,,0,,,1
3865,1342,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,,43.718865,-79.716507,,,0,,,1
3900,1344,Knightsbridge Rd btwn Central Park & Kings Cross,,43.719187,-79.715893,,,0,,,1
3910,1345,Knightsbridge Rd at Bramalea Rd,,43.721034,-79.714231,,,0,,,1
3930,1347,N Bramalea Rd at Queen St,,43.724066,-79.716638,,,0,,,1
3940,1348,Bramalea Rd n/of Queen St E,,43.725028,-79.717974,,,0,,,1
3950,1349,Bramalea Rd at Goodwood Rd,,43.727458,-79.721258,,,0,,,1
3960,1350,Bramalea Rd n/of Central Park Dr,,43.730205,-79.724881,,,0,,,1
3970,1351,Bramalea Rd s/of Williams Pky E (Salvation Army),,43.733048,-79.728745,,,0,,,1
3980,1352,N Bramalea Rd at Williams Pky,,43.733866,-79.729773,,,0,,,1
3990,1353,Bramalea Rd n/of Jackson Rd,,43.736151,-79.732827,,,0,,,1
4000,1354,Bramalea Rd at North Park Dr,,43.738865,-79.73651,,,0,,,1
4030,1357,Bramalea Rd s/of Bovaird Dr,,43.743578,-79.742885,,,0,,,1
4040,1358,Bramalea Rd n/of Bovaird Dr E,,43.745298,-79.745102,,,0,,,1
4050,1359,Bramalea Rd n/of Peter Robertson Blvd,,43.746837,-79.747268,,,0,,,1
4060,1360,Bramalea Rd btwn Peter Robertson Blvd & Larkspur R,,43.748102,-79.749014,,,0,,,1
4070,1361,Bramalea Rd at Larkspur Rd,,43.750281,-79.751939,,,0,,,1
4080,1362,Bramalea Rd n/of Larkspur Rd,,43.75213,-79.754465,,,0,,,1
4090,1363,Bramalea Rd s/of Sandalwood Pky,,43.753941,-79.756902,,,0,,,1
4140,1368,Fernforest Dr at Kalahari Rd,,43.751322,-79.76545,,,0,,,1
4180,1370,Bramalea Rd s/of Sandalwood Pky E,,43.7524,-79.755202,,,0,,,1
4190,1371,Bramalea Rd at Black Forest Dr,,43.750786,-79.753073,,,0,,,1
4200,1372,Bramalea Rd btwn Black Forest Dr & Peter Robertson,,43.748561,-79.750017,,,0,,,1
4220,1373,Bramalea Rd at Bovaird Dr,,43.744668,-79.744858,,,0,,,1
4225,1374,Bramalea Rd at Peter Robertson Blvd,,43.746661,-79.747507,,,0,,,1
4240,1375,Bramalea Rd at Marlbourough St,,43.741214,-79.740062,,,0,,,1
4250,1376,Bramalea Rd s/of North Park Dr,,43.738498,-79.73648,,,0,,,1
4260,1377,Bramalea Rd at Markham St,,43.735834,-79.732837,,,0,,,1
4270,1378,Bramalea Rd s/of Williams Pky E,,43.733607,-79.729878,,,0,,,1
4280,1379,Bramalea Rd at Central Park Dr,,43.729933,-79.724956,,,0,,,1
4290,1380,Bramalea Rd n/of Goodwood Rd ( Chinguacousy Park ),,43.727603,-79.721794,,,0,,,1
4400,1382,Bramalea Rd s/of Clark Blvd,,43.719374,-79.71081,,,0,,,1
4410,1383,S Bramalea Rd at Balmoral Dr,,43.71552,-79.705658,,,0,,,1
4420,1384,Bramalea Rd at Algonquin Blvd,,43.713437,-79.702829,,,0,,,1
4430,1385,Bramalea Rd at Alexandria Gate,,43.711196,-79.699823,,,0,,,1
4440,1386,Bramalea Rd at Avondale Blvd,,43.708981,-79.69688,,,0,,,1
4580,1399,Tomken Rd s/of Steeles Ave E,,43.689694,-79.705816,,,0,,,1
4630,1404,Westcreek Blvd e/of Hedgedale Rd,,43.685128,-79.701504,,,0,,,1
4720,1412,Bramalea Rd s/of Dewside Dr,,43.75715,-79.761122,,,0,,,1
4780,1413,Dearbourne Blvd opp Dorset Dr (e/of Bramalea Rd),,43.709906,-79.695064,,,0,,,1
4790,1414,Dearbourne Blvd opp Delmere Rd,,43.712703,-79.692052,,,0,,,1
4800,1415,Dearbourne Blvd at Deerfield Cres (S),,43.714044,-79.691547,,,0,,,1
4810,1416,Dearbourne Blvd opp Dorchester Dr,,43.715462,-79.691781,,,0,,,1
4820,1417,Dearbourne Blvd opp Devonshire Dr,,43.717327,-79.692194,,,0,,,1
